FE,N,Eval,lambda,Iteration,Alg
21305,5,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
27691,5,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
33282,5,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
39578,5,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
49455,10,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
41462,10,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
43328,10,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
51254,10,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
60199,10,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
68169,10,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
78155,10,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
23143,30,Sphere,10,19,cma-es-ppmf-dp-2-pt-0.1
300032,30,Sphere,50,19,cma-es-ppmf-dp-2-pt-0.1
300070,30,Sphere,100,19,cma-es-ppmf-dp-2-pt-0.1
300092,30,Sphere,200,19,cma-es-ppmf-dp-2-pt-0.1
300096,30,Sphere,300,19,cma-es-ppmf-dp-2-pt-0.1
300348,30,Sphere,400,19,cma-es-ppmf-dp-2-pt-0.1
300098,30,Sphere,500,19,cma-es-ppmf-dp-2-pt-0.1
3365,2,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
4742,2,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
6564,2,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
10451,2,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
14146,2,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
17242,2,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
20039,2,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
13342,5,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
12953,5,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
15957,5,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
21908,5,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
27992,5,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
34084,5,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
40079,5,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
49983,10,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
42125,10,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
44439,10,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
52259,10,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
60801,10,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
70174,10,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
79157,10,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
300002,30,Ellips10,10,19,cma-es-ppmf-dp-2-pt-0.1
300032,30,Ellips10,50,19,cma-es-ppmf-dp-2-pt-0.1
300070,30,Ellips10,100,19,cma-es-ppmf-dp-2-pt-0.1
300092,30,Ellips10,200,19,cma-es-ppmf-dp-2-pt-0.1
300096,30,Ellips10,300,19,cma-es-ppmf-dp-2-pt-0.1
300348,30,Ellips10,400,19,cma-es-ppmf-dp-2-pt-0.1
300098,30,Ellips10,500,19,cma-es-ppmf-dp-2-pt-0.1
3640,2,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
4844,2,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
6766,2,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
10451,2,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
14447,2,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
18044,2,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
20039,2,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
13474,5,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
13310,5,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
16361,5,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
22511,5,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
28594,5,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
35287,5,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
41081,5,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
51369,10,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
43145,10,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
45348,10,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
53666,10,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
63209,10,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
72981,10,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
80660,10,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
300002,30,Ellips100,10,19,cma-es-ppmf-dp-2-pt-0.1
300032,30,Ellips100,50,19,cma-es-ppmf-dp-2-pt-0.1
300070,30,Ellips100,100,19,cma-es-ppmf-dp-2-pt-0.1
300092,30,Ellips100,200,19,cma-es-ppmf-dp-2-pt-0.1
300096,30,Ellips100,300,19,cma-es-ppmf-dp-2-pt-0.1
300348,30,Ellips100,400,19,cma-es-ppmf-dp-2-pt-0.1
300098,30,Ellips100,500,19,cma-es-ppmf-dp-2-pt-0.1
3497,2,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
4640,2,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
6362,2,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
10049,2,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
13544,2,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
17242,2,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
20039,2,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
13001,5,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
12749,5,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
15755,5,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
21305,5,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
27691,5,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
33282,5,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
39077,5,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
49730,10,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
41513,10,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
43530,10,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
51254,10,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
60500,10,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
69372,10,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
77153,10,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
300002,30,Sphere,10,20,cma-es-ppmf-dp-2-pt-0.1
300032,30,Sphere,50,20,cma-es-ppmf-dp-2-pt-0.1
300070,30,Sphere,100,20,cma-es-ppmf-dp-2-pt-0.1
300092,30,Sphere,200,20,cma-es-ppmf-dp-2-pt-0.1
300096,30,Sphere,300,20,cma-es-ppmf-dp-2-pt-0.1
300348,30,Sphere,400,20,cma-es-ppmf-dp-2-pt-0.1
300098,30,Sphere,500,20,cma-es-ppmf-dp-2-pt-0.1
3563,2,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
4793,2,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
6564,2,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
10250,2,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
14146,2,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
18044,2,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
20039,2,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
13276,5,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
12953,5,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
15957,5,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
21506,5,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
27691,5,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
34084,5,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
40580,5,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
50368,10,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
41972,10,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
44136,10,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
52661,10,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
61102,10,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
69773,10,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
79157,10,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
300002,30,Ellips10,10,20,cma-es-ppmf-dp-2-pt-0.1
300032,30,Ellips10,50,20,cma-es-ppmf-dp-2-pt-0.1
300070,30,Ellips10,100,20,cma-es-ppmf-dp-2-pt-0.1
300092,30,Ellips10,200,20,cma-es-ppmf-dp-2-pt-0.1
300096,30,Ellips10,300,20,cma-es-ppmf-dp-2-pt-0.1
300348,30,Ellips10,400,20,cma-es-ppmf-dp-2-pt-0.1
300098,30,Ellips10,500,20,cma-es-ppmf-dp-2-pt-0.1
3585,2,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
4895,2,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
6867,2,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
10451,2,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
14447,2,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
18044,2,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
20039,2,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
13529,5,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
13361,5,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
16260,5,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
22511,5,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
28594,5,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
34886,5,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
41582,5,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
52073,10,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
43298,10,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
44843,10,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
54269,10,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
62908,10,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
72179,10,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
81662,10,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
300002,30,Ellips100,10,20,cma-es-ppmf-dp-2-pt-0.1
300032,30,Ellips100,50,20,cma-es-ppmf-dp-2-pt-0.1
300070,30,Ellips100,100,20,cma-es-ppmf-dp-2-pt-0.1
300092,30,Ellips100,200,20,cma-es-ppmf-dp-2-pt-0.1
300096,30,Ellips100,300,20,cma-es-ppmf-dp-2-pt-0.1
300348,30,Ellips100,400,20,cma-es-ppmf-dp-2-pt-0.1
300098,30,Ellips100,500,20,cma-es-ppmf-dp-2-pt-0.1
