FE,N,Eval,p_target,Iteration,Alg
67479,10,Sphere,0.4,18,cma-es-ppmf-dp-2-pt-0.4
77639,10,Sphere,0.5,18,cma-es-ppmf-dp-2-pt-0.5
38239,10,Sphere,0.6,18,cma-es-ppmf-dp-2-pt-0.6
45359,10,Sphere,0.9,18,cma-es-ppmf-dp-2-pt-0.9
300119,30,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Sphere,0.2,18,cma-es-ppmf-dp-2-pt-0.2
300119,30,Sphere,0.3,18,cma-es-ppmf-dp-2-pt-0.3
300119,30,Sphere,0.4,18,cma-es-ppmf-dp-2-pt-0.4
300119,30,Sphere,0.5,18,cma-es-ppmf-dp-2-pt-0.5
300119,30,Sphere,0.6,18,cma-es-ppmf-dp-2-pt-0.6
300119,30,Sphere,0.9,18,cma-es-ppmf-dp-2-pt-0.9
500199,50,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Sphere,0.2,18,cma-es-ppmf-dp-2-pt-0.2
500199,50,Sphere,0.3,18,cma-es-ppmf-dp-2-pt-0.3
500199,50,Sphere,0.4,18,cma-es-ppmf-dp-2-pt-0.4
500199,50,Sphere,0.5,18,cma-es-ppmf-dp-2-pt-0.5
500199,50,Sphere,0.6,18,cma-es-ppmf-dp-2-pt-0.6
500199,50,Sphere,0.9,18,cma-es-ppmf-dp-2-pt-0.9
3567,2,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3775,2,Ellips10,0.2,18,cma-es-ppmf-dp-2-pt-0.2
4423,2,Ellips10,0.3,18,cma-es-ppmf-dp-2-pt-0.3
5399,2,Ellips10,0.4,18,cma-es-ppmf-dp-2-pt-0.4
7079,2,Ellips10,0.5,18,cma-es-ppmf-dp-2-pt-0.5
15183,2,Ellips10,0.6,18,cma-es-ppmf-dp-2-pt-0.6
11727,2,Ellips10,0.9,18,cma-es-ppmf-dp-2-pt-0.9
12659,5,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
14239,5,Ellips10,0.2,18,cma-es-ppmf-dp-2-pt-0.2
16099,5,Ellips10,0.3,18,cma-es-ppmf-dp-2-pt-0.3
21019,5,Ellips10,0.4,18,cma-es-ppmf-dp-2-pt-0.4
29059,5,Ellips10,0.5,18,cma-es-ppmf-dp-2-pt-0.5
50019,5,Ellips10,0.6,18,cma-es-ppmf-dp-2-pt-0.6
16999,5,Ellips10,0.9,18,cma-es-ppmf-dp-2-pt-0.9
43079,10,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
56639,10,Ellips10,0.2,18,cma-es-ppmf-dp-2-pt-0.2
100039,10,Ellips10,0.3,18,cma-es-ppmf-dp-2-pt-0.3
68359,10,Ellips10,0.4,18,cma-es-ppmf-dp-2-pt-0.4
47439,10,Ellips10,0.5,18,cma-es-ppmf-dp-2-pt-0.5
100039,10,Ellips10,0.6,18,cma-es-ppmf-dp-2-pt-0.6
41959,10,Ellips10,0.9,18,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Ellips10,0.2,18,cma-es-ppmf-dp-2-pt-0.2
300119,30,Ellips10,0.3,18,cma-es-ppmf-dp-2-pt-0.3
300119,30,Ellips10,0.4,18,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips10,0.5,18,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips10,0.6,18,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips10,0.9,18,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Ellips10,0.2,18,cma-es-ppmf-dp-2-pt-0.2
500199,50,Ellips10,0.3,18,cma-es-ppmf-dp-2-pt-0.3
500199,50,Ellips10,0.4,18,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips10,0.5,18,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips10,0.6,18,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips10,0.9,18,cma-es-ppmf-dp-2-pt-0.9
3719,2,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
6207,2,Ellips100,0.2,18,cma-es-ppmf-dp-2-pt-0.2
4495,2,Ellips100,0.3,18,cma-es-ppmf-dp-2-pt-0.3
4319,2,Ellips100,0.4,18,cma-es-ppmf-dp-2-pt-0.4
8167,2,Ellips100,0.5,18,cma-es-ppmf-dp-2-pt-0.5
17439,2,Ellips100,0.6,18,cma-es-ppmf-dp-2-pt-0.6
7399,2,Ellips100,0.9,18,cma-es-ppmf-dp-2-pt-0.9
13099,5,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
14339,5,Ellips100,0.2,18,cma-es-ppmf-dp-2-pt-0.2
16419,5,Ellips100,0.3,18,cma-es-ppmf-dp-2-pt-0.3
21199,5,Ellips100,0.4,18,cma-es-ppmf-dp-2-pt-0.4
30359,5,Ellips100,0.5,18,cma-es-ppmf-dp-2-pt-0.5
50019,5,Ellips100,0.6,18,cma-es-ppmf-dp-2-pt-0.6
18539,5,Ellips100,0.9,18,cma-es-ppmf-dp-2-pt-0.9
44599,10,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
55999,10,Ellips100,0.2,18,cma-es-ppmf-dp-2-pt-0.2
88199,10,Ellips100,0.3,18,cma-es-ppmf-dp-2-pt-0.3
69759,10,Ellips100,0.4,18,cma-es-ppmf-dp-2-pt-0.4
82479,10,Ellips100,0.5,18,cma-es-ppmf-dp-2-pt-0.5
37279,10,Ellips100,0.6,18,cma-es-ppmf-dp-2-pt-0.6
39879,10,Ellips100,0.9,18,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Ellips100,0.2,18,cma-es-ppmf-dp-2-pt-0.2
300119,30,Ellips100,0.3,18,cma-es-ppmf-dp-2-pt-0.3
300119,30,Ellips100,0.4,18,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips100,0.5,18,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips100,0.6,18,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips100,0.9,18,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips100,0.1,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Ellips100,0.2,18,cma-es-ppmf-dp-2-pt-0.2
500199,50,Ellips100,0.3,18,cma-es-ppmf-dp-2-pt-0.3
500199,50,Ellips100,0.4,18,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips100,0.5,18,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips100,0.6,18,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips100,0.9,18,cma-es-ppmf-dp-2-pt-0.9
3351,2,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3943,2,Sphere,0.2,19,cma-es-ppmf-dp-2-pt-0.2
4231,2,Sphere,0.3,19,cma-es-ppmf-dp-2-pt-0.3
5343,2,Sphere,0.4,19,cma-es-ppmf-dp-2-pt-0.4
7839,2,Sphere,0.5,19,cma-es-ppmf-dp-2-pt-0.5
16551,2,Sphere,0.6,19,cma-es-ppmf-dp-2-pt-0.6
14359,2,Sphere,0.9,19,cma-es-ppmf-dp-2-pt-0.9
12399,5,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
13979,5,Sphere,0.2,19,cma-es-ppmf-dp-2-pt-0.2
16299,5,Sphere,0.3,19,cma-es-ppmf-dp-2-pt-0.3
20319,5,Sphere,0.4,19,cma-es-ppmf-dp-2-pt-0.4
22879,5,Sphere,0.5,19,cma-es-ppmf-dp-2-pt-0.5
50019,5,Sphere,0.6,19,cma-es-ppmf-dp-2-pt-0.6
22799,5,Sphere,0.9,19,cma-es-ppmf-dp-2-pt-0.9
42719,10,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
55959,10,Sphere,0.2,19,cma-es-ppmf-dp-2-pt-0.2
100039,10,Sphere,0.3,19,cma-es-ppmf-dp-2-pt-0.3
67359,10,Sphere,0.4,19,cma-es-ppmf-dp-2-pt-0.4
79279,10,Sphere,0.5,19,cma-es-ppmf-dp-2-pt-0.5
100039,10,Sphere,0.6,19,cma-es-ppmf-dp-2-pt-0.6
41759,10,Sphere,0.9,19,cma-es-ppmf-dp-2-pt-0.9
300119,30,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
300119,30,Sphere,0.2,19,cma-es-ppmf-dp-2-pt-0.2
300119,30,Sphere,0.3,19,cma-es-ppmf-dp-2-pt-0.3
300119,30,Sphere,0.4,19,cma-es-ppmf-dp-2-pt-0.4
300119,30,Sphere,0.5,19,cma-es-ppmf-dp-2-pt-0.5
300119,30,Sphere,0.6,19,cma-es-ppmf-dp-2-pt-0.6
300119,30,Sphere,0.9,19,cma-es-ppmf-dp-2-pt-0.9
500199,50,Sphere,0.1,19,cma-es-ppmf-dp-2-pt-0.1
500199,50,Sphere,0.2,19,cma-es-ppmf-dp-2-pt-0.2
500199,50,Sphere,0.3,19,cma-es-ppmf-dp-2-pt-0.3
500199,50,Sphere,0.4,19,cma-es-ppmf-dp-2-pt-0.4
500199,50,Sphere,0.5,19,cma-es-ppmf-dp-2-pt-0.5
500199,50,Sphere,0.6,19,cma-es-ppmf-dp-2-pt-0.6
500199,50,Sphere,0.9,19,cma-es-ppmf-dp-2-pt-0.9
3575,2,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3999,2,Ellips10,0.2,19,cma-es-ppmf-dp-2-pt-0.2
4343,2,Ellips10,0.3,19,cma-es-ppmf-dp-2-pt-0.3
5103,2,Ellips10,0.4,19,cma-es-ppmf-dp-2-pt-0.4
8383,2,Ellips10,0.5,19,cma-es-ppmf-dp-2-pt-0.5
16191,2,Ellips10,0.6,19,cma-es-ppmf-dp-2-pt-0.6
19783,2,Ellips10,0.9,19,cma-es-ppmf-dp-2-pt-0.9
12579,5,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
14179,5,Ellips10,0.2,19,cma-es-ppmf-dp-2-pt-0.2
16139,5,Ellips10,0.3,19,cma-es-ppmf-dp-2-pt-0.3
19819,5,Ellips10,0.4,19,cma-es-ppmf-dp-2-pt-0.4
29139,5,Ellips10,0.5,19,cma-es-ppmf-dp-2-pt-0.5
49519,5,Ellips10,0.6,19,cma-es-ppmf-dp-2-pt-0.6
13159,5,Ellips10,0.9,19,cma-es-ppmf-dp-2-pt-0.9
42759,10,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
55279,10,Ellips10,0.2,19,cma-es-ppmf-dp-2-pt-0.2
96279,10,Ellips10,0.3,19,cma-es-ppmf-dp-2-pt-0.3
66679,10,Ellips10,0.4,19,cma-es-ppmf-dp-2-pt-0.4
80239,10,Ellips10,0.5,19,cma-es-ppmf-dp-2-pt-0.5
100039,10,Ellips10,0.6,19,cma-es-ppmf-dp-2-pt-0.6
43879,10,Ellips10,0.9,19,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
300119,30,Ellips10,0.2,19,cma-es-ppmf-dp-2-pt-0.2
300119,30,Ellips10,0.3,19,cma-es-ppmf-dp-2-pt-0.3
300119,30,Ellips10,0.4,19,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips10,0.5,19,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips10,0.6,19,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips10,0.9,19,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips10,0.1,19,cma-es-ppmf-dp-2-pt-0.1
500199,50,Ellips10,0.2,19,cma-es-ppmf-dp-2-pt-0.2
500199,50,Ellips10,0.3,19,cma-es-ppmf-dp-2-pt-0.3
500199,50,Ellips10,0.4,19,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips10,0.5,19,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips10,0.6,19,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips10,0.9,19,cma-es-ppmf-dp-2-pt-0.9
3767,2,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
3927,2,Ellips100,0.2,19,cma-es-ppmf-dp-2-pt-0.2
4399,2,Ellips100,0.3,19,cma-es-ppmf-dp-2-pt-0.3
5599,2,Ellips100,0.4,19,cma-es-ppmf-dp-2-pt-0.4
8039,2,Ellips100,0.5,19,cma-es-ppmf-dp-2-pt-0.5
16095,2,Ellips100,0.6,19,cma-es-ppmf-dp-2-pt-0.6
10791,2,Ellips100,0.9,19,cma-es-ppmf-dp-2-pt-0.9
12919,5,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
14459,5,Ellips100,0.2,19,cma-es-ppmf-dp-2-pt-0.2
16439,5,Ellips100,0.3,19,cma-es-ppmf-dp-2-pt-0.3
21199,5,Ellips100,0.4,19,cma-es-ppmf-dp-2-pt-0.4
30059,5,Ellips100,0.5,19,cma-es-ppmf-dp-2-pt-0.5
47899,5,Ellips100,0.6,19,cma-es-ppmf-dp-2-pt-0.6
16599,5,Ellips100,0.9,19,cma-es-ppmf-dp-2-pt-0.9
44279,10,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
57159,10,Ellips100,0.2,19,cma-es-ppmf-dp-2-pt-0.2
100039,10,Ellips100,0.3,19,cma-es-ppmf-dp-2-pt-0.3
69159,10,Ellips100,0.4,19,cma-es-ppmf-dp-2-pt-0.4
81719,10,Ellips100,0.5,19,cma-es-ppmf-dp-2-pt-0.5
100039,10,Ellips100,0.6,19,cma-es-ppmf-dp-2-pt-0.6
39119,10,Ellips100,0.9,19,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
300119,30,Ellips100,0.2,19,cma-es-ppmf-dp-2-pt-0.2
300119,30,Ellips100,0.3,19,cma-es-ppmf-dp-2-pt-0.3
300119,30,Ellips100,0.4,19,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips100,0.5,19,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips100,0.6,19,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips100,0.9,19,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips100,0.1,19,cma-es-ppmf-dp-2-pt-0.1
500199,50,Ellips100,0.2,19,cma-es-ppmf-dp-2-pt-0.2
500199,50,Ellips100,0.3,19,cma-es-ppmf-dp-2-pt-0.3
500199,50,Ellips100,0.4,19,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips100,0.5,19,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips100,0.6,19,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips100,0.9,19,cma-es-ppmf-dp-2-pt-0.9
3719,2,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
3615,2,Sphere,0.2,20,cma-es-ppmf-dp-2-pt-0.2
4183,2,Sphere,0.3,20,cma-es-ppmf-dp-2-pt-0.3
5023,2,Sphere,0.4,20,cma-es-ppmf-dp-2-pt-0.4
8239,2,Sphere,0.5,20,cma-es-ppmf-dp-2-pt-0.5
8655,2,Sphere,0.6,20,cma-es-ppmf-dp-2-pt-0.6
9207,2,Sphere,0.9,20,cma-es-ppmf-dp-2-pt-0.9
12259,5,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
13499,5,Sphere,0.2,20,cma-es-ppmf-dp-2-pt-0.2
15959,5,Sphere,0.3,20,cma-es-ppmf-dp-2-pt-0.3
19999,5,Sphere,0.4,20,cma-es-ppmf-dp-2-pt-0.4
27539,5,Sphere,0.5,20,cma-es-ppmf-dp-2-pt-0.5
50019,5,Sphere,0.6,20,cma-es-ppmf-dp-2-pt-0.6
13639,5,Sphere,0.9,20,cma-es-ppmf-dp-2-pt-0.9
42639,10,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
55839,10,Sphere,0.2,20,cma-es-ppmf-dp-2-pt-0.2
100039,10,Sphere,0.3,20,cma-es-ppmf-dp-2-pt-0.3
66039,10,Sphere,0.4,20,cma-es-ppmf-dp-2-pt-0.4
77719,10,Sphere,0.5,20,cma-es-ppmf-dp-2-pt-0.5
100039,10,Sphere,0.6,20,cma-es-ppmf-dp-2-pt-0.6
51959,10,Sphere,0.9,20,cma-es-ppmf-dp-2-pt-0.9
300119,30,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
300119,30,Sphere,0.2,20,cma-es-ppmf-dp-2-pt-0.2
300119,30,Sphere,0.3,20,cma-es-ppmf-dp-2-pt-0.3
300119,30,Sphere,0.4,20,cma-es-ppmf-dp-2-pt-0.4
300119,30,Sphere,0.5,20,cma-es-ppmf-dp-2-pt-0.5
300119,30,Sphere,0.6,20,cma-es-ppmf-dp-2-pt-0.6
300119,30,Sphere,0.9,20,cma-es-ppmf-dp-2-pt-0.9
500199,50,Sphere,0.1,20,cma-es-ppmf-dp-2-pt-0.1
500199,50,Sphere,0.2,20,cma-es-ppmf-dp-2-pt-0.2
500199,50,Sphere,0.3,20,cma-es-ppmf-dp-2-pt-0.3
500199,50,Sphere,0.4,20,cma-es-ppmf-dp-2-pt-0.4
500199,50,Sphere,0.5,20,cma-es-ppmf-dp-2-pt-0.5
500199,50,Sphere,0.6,20,cma-es-ppmf-dp-2-pt-0.6
500199,50,Sphere,0.9,20,cma-es-ppmf-dp-2-pt-0.9
3655,2,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
4103,2,Ellips10,0.2,20,cma-es-ppmf-dp-2-pt-0.2
4415,2,Ellips10,0.3,20,cma-es-ppmf-dp-2-pt-0.3
5239,2,Ellips10,0.4,20,cma-es-ppmf-dp-2-pt-0.4
7167,2,Ellips10,0.5,20,cma-es-ppmf-dp-2-pt-0.5
15471,2,Ellips10,0.6,20,cma-es-ppmf-dp-2-pt-0.6
14135,2,Ellips10,0.9,20,cma-es-ppmf-dp-2-pt-0.9
12719,5,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
14039,5,Ellips10,0.2,20,cma-es-ppmf-dp-2-pt-0.2
16279,5,Ellips10,0.3,20,cma-es-ppmf-dp-2-pt-0.3
19999,5,Ellips10,0.4,20,cma-es-ppmf-dp-2-pt-0.4
29579,5,Ellips10,0.5,20,cma-es-ppmf-dp-2-pt-0.5
14519,5,Ellips10,0.6,20,cma-es-ppmf-dp-2-pt-0.6
11059,5,Ellips10,0.9,20,cma-es-ppmf-dp-2-pt-0.9
43359,10,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
56559,10,Ellips10,0.2,20,cma-es-ppmf-dp-2-pt-0.2
97439,10,Ellips10,0.3,20,cma-es-ppmf-dp-2-pt-0.3
68439,10,Ellips10,0.4,20,cma-es-ppmf-dp-2-pt-0.4
39919,10,Ellips10,0.5,20,cma-es-ppmf-dp-2-pt-0.5
100039,10,Ellips10,0.6,20,cma-es-ppmf-dp-2-pt-0.6
46479,10,Ellips10,0.9,20,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
300119,30,Ellips10,0.2,20,cma-es-ppmf-dp-2-pt-0.2
300119,30,Ellips10,0.3,20,cma-es-ppmf-dp-2-pt-0.3
300119,30,Ellips10,0.4,20,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips10,0.5,20,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips10,0.6,20,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips10,0.9,20,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips10,0.1,20,cma-es-ppmf-dp-2-pt-0.1
500199,50,Ellips10,0.2,20,cma-es-ppmf-dp-2-pt-0.2
500199,50,Ellips10,0.3,20,cma-es-ppmf-dp-2-pt-0.3
500199,50,Ellips10,0.4,20,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips10,0.5,20,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips10,0.6,20,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips10,0.9,20,cma-es-ppmf-dp-2-pt-0.9
3703,2,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
3855,2,Ellips100,0.2,20,cma-es-ppmf-dp-2-pt-0.2
4415,2,Ellips100,0.3,20,cma-es-ppmf-dp-2-pt-0.3
5383,2,Ellips100,0.4,20,cma-es-ppmf-dp-2-pt-0.4
8295,2,Ellips100,0.5,20,cma-es-ppmf-dp-2-pt-0.5
15591,2,Ellips100,0.6,20,cma-es-ppmf-dp-2-pt-0.6
18391,2,Ellips100,0.9,20,cma-es-ppmf-dp-2-pt-0.9
13319,5,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
14259,5,Ellips100,0.2,20,cma-es-ppmf-dp-2-pt-0.2
16219,5,Ellips100,0.3,20,cma-es-ppmf-dp-2-pt-0.3
21519,5,Ellips100,0.4,20,cma-es-ppmf-dp-2-pt-0.4
29419,5,Ellips100,0.5,20,cma-es-ppmf-dp-2-pt-0.5
50019,5,Ellips100,0.6,20,cma-es-ppmf-dp-2-pt-0.6
16699,5,Ellips100,0.9,20,cma-es-ppmf-dp-2-pt-0.9
44439,10,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
56399,10,Ellips100,0.2,20,cma-es-ppmf-dp-2-pt-0.2
100039,10,Ellips100,0.3,20,cma-es-ppmf-dp-2-pt-0.3
69399,10,Ellips100,0.4,20,cma-es-ppmf-dp-2-pt-0.4
45639,10,Ellips100,0.5,20,cma-es-ppmf-dp-2-pt-0.5
100039,10,Ellips100,0.6,20,cma-es-ppmf-dp-2-pt-0.6
45839,10,Ellips100,0.9,20,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
300119,30,Ellips100,0.2,20,cma-es-ppmf-dp-2-pt-0.2
300119,30,Ellips100,0.3,20,cma-es-ppmf-dp-2-pt-0.3
300119,30,Ellips100,0.4,20,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips100,0.5,20,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips100,0.6,20,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips100,0.9,20,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips100,0.1,20,cma-es-ppmf-dp-2-pt-0.1
500199,50,Ellips100,0.2,20,cma-es-ppmf-dp-2-pt-0.2
500199,50,Ellips100,0.3,20,cma-es-ppmf-dp-2-pt-0.3
500199,50,Ellips100,0.4,20,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips100,0.5,20,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips100,0.6,20,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips100,0.9,20,cma-es-ppmf-dp-2-pt-0.9
