FE,N,Eval,sigma,Iteration,Alg
2919,2,Schwefel,100,7,cma-es-ppmf-dp-2-pt-0.1
2591,2,Schwefel,1000,7,cma-es-ppmf-dp-2-pt-0.1
5319,5,Schwefel,0.001,7,cma-es-ppmf-dp-2-pt-0.1
5439,5,Schwefel,0.01,7,cma-es-ppmf-dp-2-pt-0.1
4679,5,Schwefel,0.1,7,cma-es-ppmf-dp-2-pt-0.1
5159,5,Schwefel,1,7,cma-es-ppmf-dp-2-pt-0.1
4659,5,Schwefel,10,7,cma-es-ppmf-dp-2-pt-0.1
4859,5,Schwefel,100,7,cma-es-ppmf-dp-2-pt-0.1
4759,5,Schwefel,1000,7,cma-es-ppmf-dp-2-pt-0.1
7239,10,Schwefel,0.001,7,cma-es-ppmf-dp-2-pt-0.1
7439,10,Schwefel,0.01,7,cma-es-ppmf-dp-2-pt-0.1
6999,10,Schwefel,0.1,7,cma-es-ppmf-dp-2-pt-0.1
6919,10,Schwefel,1,7,cma-es-ppmf-dp-2-pt-0.1
6479,10,Schwefel,10,7,cma-es-ppmf-dp-2-pt-0.1
6839,10,Schwefel,100,7,cma-es-ppmf-dp-2-pt-0.1
6999,10,Schwefel,1000,7,cma-es-ppmf-dp-2-pt-0.1
268919,30,Schwefel,0.001,7,cma-es-ppmf-dp-2-pt-0.1
186719,30,Schwefel,0.01,7,cma-es-ppmf-dp-2-pt-0.1
171479,30,Schwefel,0.1,7,cma-es-ppmf-dp-2-pt-0.1
201839,30,Schwefel,1,7,cma-es-ppmf-dp-2-pt-0.1
205919,30,Schwefel,10,7,cma-es-ppmf-dp-2-pt-0.1
163919,30,Schwefel,100,7,cma-es-ppmf-dp-2-pt-0.1
191159,30,Schwefel,1000,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,7,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,7,cma-es-ppmf-dp-2-pt-0.1
4663,2,Griewank,0.001,7,cma-es-ppmf-dp-2-pt-0.1
4167,2,Griewank,0.01,7,cma-es-ppmf-dp-2-pt-0.1
3959,2,Griewank,0.1,7,cma-es-ppmf-dp-2-pt-0.1
3607,2,Griewank,1,7,cma-es-ppmf-dp-2-pt-0.1
3327,2,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
2983,2,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
2687,2,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
19219,5,Griewank,0.001,7,cma-es-ppmf-dp-2-pt-0.1
17099,5,Griewank,0.01,7,cma-es-ppmf-dp-2-pt-0.1
17119,5,Griewank,0.1,7,cma-es-ppmf-dp-2-pt-0.1
15059,5,Griewank,1,7,cma-es-ppmf-dp-2-pt-0.1
13279,5,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
11919,5,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
10939,5,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
4439,10,Griewank,0.001,7,cma-es-ppmf-dp-2-pt-0.1
5039,10,Griewank,0.01,7,cma-es-ppmf-dp-2-pt-0.1
5239,10,Griewank,0.1,7,cma-es-ppmf-dp-2-pt-0.1
8599,10,Griewank,1,7,cma-es-ppmf-dp-2-pt-0.1
10319,10,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
8359,10,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
5679,10,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
22679,30,Griewank,0.001,7,cma-es-ppmf-dp-2-pt-0.1
21239,30,Griewank,0.01,7,cma-es-ppmf-dp-2-pt-0.1
21239,30,Griewank,0.1,7,cma-es-ppmf-dp-2-pt-0.1
18839,30,Griewank,1,7,cma-es-ppmf-dp-2-pt-0.1
16319,30,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
15599,30,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
18599,30,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
57399,50,Griewank,0.001,7,cma-es-ppmf-dp-2-pt-0.1
56199,50,Griewank,0.01,7,cma-es-ppmf-dp-2-pt-0.1
52999,50,Griewank,0.1,7,cma-es-ppmf-dp-2-pt-0.1
49199,50,Griewank,1,7,cma-es-ppmf-dp-2-pt-0.1
42399,50,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
42399,50,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
44199,50,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
216799,100,Griewank,0.001,7,cma-es-ppmf-dp-2-pt-0.1
211599,100,Griewank,0.01,7,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Griewank,0.1,7,cma-es-ppmf-dp-2-pt-0.1
184399,100,Griewank,1,7,cma-es-ppmf-dp-2-pt-0.1
162799,100,Griewank,10,7,cma-es-ppmf-dp-2-pt-0.1
152399,100,Griewank,100,7,cma-es-ppmf-dp-2-pt-0.1
163599,100,Griewank,1000,7,cma-es-ppmf-dp-2-pt-0.1
4527,2,Rastrigin,0.001,8,cma-es-ppmf-dp-2-pt-0.1
4191,2,Rastrigin,0.01,8,cma-es-ppmf-dp-2-pt-0.1
3871,2,Rastrigin,0.1,8,cma-es-ppmf-dp-2-pt-0.1
3631,2,Rastrigin,1,8,cma-es-ppmf-dp-2-pt-0.1
3383,2,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
2799,2,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
2519,2,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
18499,5,Rastrigin,0.001,8,cma-es-ppmf-dp-2-pt-0.1
16639,5,Rastrigin,0.01,8,cma-es-ppmf-dp-2-pt-0.1
15939,5,Rastrigin,0.1,8,cma-es-ppmf-dp-2-pt-0.1
14179,5,Rastrigin,1,8,cma-es-ppmf-dp-2-pt-0.1
12859,5,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
12379,5,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
11059,5,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,8,cma-es-ppmf-dp-2-pt-0.1
86679,10,Rastrigin,0.01,8,cma-es-ppmf-dp-2-pt-0.1
63599,10,Rastrigin,0.1,8,cma-es-ppmf-dp-2-pt-0.1
56919,10,Rastrigin,1,8,cma-es-ppmf-dp-2-pt-0.1
57159,10,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
53399,10,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
61599,10,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,8,cma-es-ppmf-dp-2-pt-0.1
4831,2,Schaffer,0.001,8,cma-es-ppmf-dp-2-pt-0.1
4375,2,Schaffer,0.01,8,cma-es-ppmf-dp-2-pt-0.1
4175,2,Schaffer,0.1,8,cma-es-ppmf-dp-2-pt-0.1
3855,2,Schaffer,1,8,cma-es-ppmf-dp-2-pt-0.1
3455,2,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
3151,2,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
2759,2,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
18799,5,Schaffer,0.001,8,cma-es-ppmf-dp-2-pt-0.1
16279,5,Schaffer,0.01,8,cma-es-ppmf-dp-2-pt-0.1
14859,5,Schaffer,0.1,8,cma-es-ppmf-dp-2-pt-0.1
13839,5,Schaffer,1,8,cma-es-ppmf-dp-2-pt-0.1
13819,5,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
12319,5,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
10979,5,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
68839,10,Schaffer,0.001,8,cma-es-ppmf-dp-2-pt-0.1
81719,10,Schaffer,0.01,8,cma-es-ppmf-dp-2-pt-0.1
61039,10,Schaffer,0.1,8,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,1,8,cma-es-ppmf-dp-2-pt-0.1
46839,10,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
66919,10,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
55079,10,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,8,cma-es-ppmf-dp-2-pt-0.1
4471,2,Schwefel,0.001,8,cma-es-ppmf-dp-2-pt-0.1
4031,2,Schwefel,0.01,8,cma-es-ppmf-dp-2-pt-0.1
3815,2,Schwefel,0.1,8,cma-es-ppmf-dp-2-pt-0.1
3695,2,Schwefel,1,8,cma-es-ppmf-dp-2-pt-0.1
3183,2,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
2919,2,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
2671,2,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
5219,5,Schwefel,0.001,8,cma-es-ppmf-dp-2-pt-0.1
4699,5,Schwefel,0.01,8,cma-es-ppmf-dp-2-pt-0.1
5039,5,Schwefel,0.1,8,cma-es-ppmf-dp-2-pt-0.1
5139,5,Schwefel,1,8,cma-es-ppmf-dp-2-pt-0.1
5179,5,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
4559,5,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
4999,5,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
7319,10,Schwefel,0.001,8,cma-es-ppmf-dp-2-pt-0.1
7199,10,Schwefel,0.01,8,cma-es-ppmf-dp-2-pt-0.1
7119,10,Schwefel,0.1,8,cma-es-ppmf-dp-2-pt-0.1
6759,10,Schwefel,1,8,cma-es-ppmf-dp-2-pt-0.1
6279,10,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
6559,10,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
6919,10,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
172319,30,Schwefel,0.001,8,cma-es-ppmf-dp-2-pt-0.1
190679,30,Schwefel,0.01,8,cma-es-ppmf-dp-2-pt-0.1
245519,30,Schwefel,0.1,8,cma-es-ppmf-dp-2-pt-0.1
169919,30,Schwefel,1,8,cma-es-ppmf-dp-2-pt-0.1
211799,30,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
211919,30,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
170759,30,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,8,cma-es-ppmf-dp-2-pt-0.1
4655,2,Griewank,0.001,8,cma-es-ppmf-dp-2-pt-0.1
4271,2,Griewank,0.01,8,cma-es-ppmf-dp-2-pt-0.1
3895,2,Griewank,0.1,8,cma-es-ppmf-dp-2-pt-0.1
3543,2,Griewank,1,8,cma-es-ppmf-dp-2-pt-0.1
3391,2,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
2991,2,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
2743,2,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
19079,5,Griewank,0.001,8,cma-es-ppmf-dp-2-pt-0.1
17679,5,Griewank,0.01,8,cma-es-ppmf-dp-2-pt-0.1
16139,5,Griewank,0.1,8,cma-es-ppmf-dp-2-pt-0.1
14899,5,Griewank,1,8,cma-es-ppmf-dp-2-pt-0.1
13459,5,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
12039,5,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
11199,5,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
4679,10,Griewank,0.001,8,cma-es-ppmf-dp-2-pt-0.1
12359,10,Griewank,0.01,8,cma-es-ppmf-dp-2-pt-0.1
9159,10,Griewank,0.1,8,cma-es-ppmf-dp-2-pt-0.1
15679,10,Griewank,1,8,cma-es-ppmf-dp-2-pt-0.1
4319,10,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
4239,10,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
4479,10,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
23039,30,Griewank,0.001,8,cma-es-ppmf-dp-2-pt-0.1
21839,30,Griewank,0.01,8,cma-es-ppmf-dp-2-pt-0.1
21359,30,Griewank,0.1,8,cma-es-ppmf-dp-2-pt-0.1
18719,30,Griewank,1,8,cma-es-ppmf-dp-2-pt-0.1
16679,30,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
18119,30,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
19079,30,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
55599,50,Griewank,0.001,8,cma-es-ppmf-dp-2-pt-0.1
54599,50,Griewank,0.01,8,cma-es-ppmf-dp-2-pt-0.1
53799,50,Griewank,0.1,8,cma-es-ppmf-dp-2-pt-0.1
47799,50,Griewank,1,8,cma-es-ppmf-dp-2-pt-0.1
44199,50,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
41399,50,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
46199,50,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
213599,100,Griewank,0.001,8,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Griewank,0.01,8,cma-es-ppmf-dp-2-pt-0.1
197599,100,Griewank,0.1,8,cma-es-ppmf-dp-2-pt-0.1
184799,100,Griewank,1,8,cma-es-ppmf-dp-2-pt-0.1
159599,100,Griewank,10,8,cma-es-ppmf-dp-2-pt-0.1
154399,100,Griewank,100,8,cma-es-ppmf-dp-2-pt-0.1
163999,100,Griewank,1000,8,cma-es-ppmf-dp-2-pt-0.1
4567,2,Rastrigin,0.001,9,cma-es-ppmf-dp-2-pt-0.1
4103,2,Rastrigin,0.01,9,cma-es-ppmf-dp-2-pt-0.1
3799,2,Rastrigin,0.1,9,cma-es-ppmf-dp-2-pt-0.1
3583,2,Rastrigin,1,9,cma-es-ppmf-dp-2-pt-0.1
3239,2,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
2911,2,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
2615,2,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
17859,5,Rastrigin,0.001,9,cma-es-ppmf-dp-2-pt-0.1
18439,5,Rastrigin,0.01,9,cma-es-ppmf-dp-2-pt-0.1
15619,5,Rastrigin,0.1,9,cma-es-ppmf-dp-2-pt-0.1
15859,5,Rastrigin,1,9,cma-es-ppmf-dp-2-pt-0.1
12879,5,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
12339,5,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
10599,5,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.01,9,cma-es-ppmf-dp-2-pt-0.1
91039,10,Rastrigin,0.1,9,cma-es-ppmf-dp-2-pt-0.1
84319,10,Rastrigin,1,9,cma-es-ppmf-dp-2-pt-0.1
89959,10,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
69679,10,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,9,cma-es-ppmf-dp-2-pt-0.1
4735,2,Schaffer,0.001,9,cma-es-ppmf-dp-2-pt-0.1
4471,2,Schaffer,0.01,9,cma-es-ppmf-dp-2-pt-0.1
4207,2,Schaffer,0.1,9,cma-es-ppmf-dp-2-pt-0.1
3799,2,Schaffer,1,9,cma-es-ppmf-dp-2-pt-0.1
3351,2,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
2975,2,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
2727,2,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
17739,5,Schaffer,0.001,9,cma-es-ppmf-dp-2-pt-0.1
19679,5,Schaffer,0.01,9,cma-es-ppmf-dp-2-pt-0.1
15759,5,Schaffer,0.1,9,cma-es-ppmf-dp-2-pt-0.1
14659,5,Schaffer,1,9,cma-es-ppmf-dp-2-pt-0.1
12579,5,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
11299,5,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
10219,5,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
87319,10,Schaffer,0.001,9,cma-es-ppmf-dp-2-pt-0.1
73079,10,Schaffer,0.01,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.1,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,1,9,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
50879,10,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
61439,10,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,9,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,9,cma-es-ppmf-dp-2-pt-0.1
4479,2,Schwefel,0.001,9,cma-es-ppmf-dp-2-pt-0.1
4287,2,Schwefel,0.01,9,cma-es-ppmf-dp-2-pt-0.1
3951,2,Schwefel,0.1,9,cma-es-ppmf-dp-2-pt-0.1
3471,2,Schwefel,1,9,cma-es-ppmf-dp-2-pt-0.1
3391,2,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
2863,2,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
2615,2,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
4839,5,Schwefel,0.001,9,cma-es-ppmf-dp-2-pt-0.1
5139,5,Schwefel,0.01,9,cma-es-ppmf-dp-2-pt-0.1
5279,5,Schwefel,0.1,9,cma-es-ppmf-dp-2-pt-0.1
4659,5,Schwefel,1,9,cma-es-ppmf-dp-2-pt-0.1
5159,5,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
4879,5,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
5479,5,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
7439,10,Schwefel,0.001,9,cma-es-ppmf-dp-2-pt-0.1
7119,10,Schwefel,0.01,9,cma-es-ppmf-dp-2-pt-0.1
6999,10,Schwefel,0.1,9,cma-es-ppmf-dp-2-pt-0.1
6879,10,Schwefel,1,9,cma-es-ppmf-dp-2-pt-0.1
6679,10,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
6759,10,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
7319,10,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
225599,30,Schwefel,0.001,9,cma-es-ppmf-dp-2-pt-0.1
205799,30,Schwefel,0.01,9,cma-es-ppmf-dp-2-pt-0.1
171599,30,Schwefel,0.1,9,cma-es-ppmf-dp-2-pt-0.1
200999,30,Schwefel,1,9,cma-es-ppmf-dp-2-pt-0.1
193079,30,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
160439,30,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
210239,30,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,9,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,9,cma-es-ppmf-dp-2-pt-0.1
