FE,N,Eval,p_target,d_param,Iteration,Alg
500199,50,Griewank,0.1,100,15,cma-es-ppmf-dp-100-pt-0.1
500199,50,Griewank,0.2,100,15,cma-es-ppmf-dp-100-pt-0.2
500199,50,Griewank,0.3,100,15,cma-es-ppmf-dp-100-pt-0.3
500199,50,Griewank,0.4,100,15,cma-es-ppmf-dp-100-pt-0.4
500199,50,Griewank,0.5,100,15,cma-es-ppmf-dp-100-pt-0.5
6543,2,Rastrigin,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
7559,2,Rastrigin,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
2375,2,Rastrigin,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
4103,2,Rastrigin,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
4783,2,Rastrigin,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
4015,2,Rastrigin,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
4783,2,Rastrigin,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
5631,2,Rastrigin,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
4791,2,Rastrigin,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
4927,2,Rastrigin,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
3591,2,Rastrigin,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
4135,2,Rastrigin,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
5391,2,Rastrigin,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
7287,2,Rastrigin,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
6903,2,Rastrigin,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
3559,2,Rastrigin,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
3887,2,Rastrigin,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
4567,2,Rastrigin,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
16479,2,Rastrigin,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
9911,2,Rastrigin,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
3575,2,Rastrigin,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
3711,2,Rastrigin,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
4431,2,Rastrigin,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
10399,2,Rastrigin,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
15751,2,Rastrigin,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
9343,2,Rastrigin,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
8623,2,Rastrigin,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
19447,2,Rastrigin,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
11143,2,Rastrigin,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
10879,2,Rastrigin,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
11207,2,Rastrigin,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
19607,2,Rastrigin,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
19247,2,Rastrigin,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
16823,2,Rastrigin,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
13135,2,Rastrigin,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
9967,2,Rastrigin,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
16311,2,Rastrigin,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
4879,2,Rastrigin,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
10599,2,Rastrigin,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
12471,2,Rastrigin,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
23239,5,Rastrigin,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
27659,5,Rastrigin,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
35379,5,Rastrigin,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
17799,5,Rastrigin,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
14779,5,Rastrigin,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
17439,5,Rastrigin,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
20219,5,Rastrigin,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
27259,5,Rastrigin,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
15279,5,Rastrigin,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
16939,5,Rastrigin,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
15999,5,Rastrigin,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
19319,5,Rastrigin,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
21639,5,Rastrigin,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
14899,5,Rastrigin,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
18719,5,Rastrigin,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
15219,5,Rastrigin,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
17959,5,Rastrigin,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
23719,5,Rastrigin,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
17899,5,Rastrigin,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
16979,5,Rastrigin,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
14399,5,Rastrigin,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
17739,5,Rastrigin,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
34859,5,Rastrigin,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
19319,5,Rastrigin,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
20219,5,Rastrigin,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
25779,5,Rastrigin,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
17939,5,Rastrigin,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
18119,5,Rastrigin,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
19919,5,Rastrigin,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
16739,5,Rastrigin,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
13819,5,Rastrigin,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
15939,5,Rastrigin,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
12019,5,Rastrigin,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
12819,5,Rastrigin,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
15599,5,Rastrigin,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
17459,5,Rastrigin,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
27299,5,Rastrigin,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
13939,5,Rastrigin,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
17399,5,Rastrigin,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
18139,5,Rastrigin,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
100039,10,Rastrigin,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
100039,10,Rastrigin,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
91919,10,Rastrigin,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
50959,10,Rastrigin,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
50639,10,Rastrigin,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
100039,10,Rastrigin,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
80919,10,Rastrigin,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
74639,10,Rastrigin,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
58719,10,Rastrigin,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
100039,10,Rastrigin,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
100039,10,Rastrigin,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
89079,10,Rastrigin,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
100039,10,Rastrigin,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
100039,10,Rastrigin,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
34679,10,Rastrigin,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
96239,10,Rastrigin,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
100039,10,Rastrigin,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
100039,10,Rastrigin,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
59919,10,Rastrigin,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
48319,10,Rastrigin,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
100039,10,Rastrigin,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
88359,10,Rastrigin,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
59959,10,Rastrigin,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
46239,10,Rastrigin,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
45679,10,Rastrigin,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
40999,10,Rastrigin,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
41079,10,Rastrigin,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
47679,10,Rastrigin,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
50599,10,Rastrigin,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
43879,10,Rastrigin,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
48159,10,Rastrigin,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
44919,10,Rastrigin,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
36119,10,Rastrigin,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
50519,10,Rastrigin,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
40999,10,Rastrigin,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
41479,10,Rastrigin,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
44879,10,Rastrigin,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
38319,10,Rastrigin,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
44319,10,Rastrigin,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
59559,10,Rastrigin,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
300119,30,Rastrigin,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
300119,30,Rastrigin,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
300119,30,Rastrigin,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
300119,30,Rastrigin,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
300119,30,Rastrigin,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
300119,30,Rastrigin,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
300119,30,Rastrigin,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
300119,30,Rastrigin,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
300119,30,Rastrigin,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
300119,30,Rastrigin,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
300119,30,Rastrigin,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
300119,30,Rastrigin,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
300119,30,Rastrigin,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
300119,30,Rastrigin,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
300119,30,Rastrigin,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
300119,30,Rastrigin,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
300119,30,Rastrigin,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
300119,30,Rastrigin,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
300119,30,Rastrigin,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
300119,30,Rastrigin,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
300119,30,Rastrigin,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
300119,30,Rastrigin,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
300119,30,Rastrigin,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
300119,30,Rastrigin,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
300119,30,Rastrigin,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
300119,30,Rastrigin,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
300119,30,Rastrigin,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
300119,30,Rastrigin,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
300119,30,Rastrigin,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
300119,30,Rastrigin,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
300119,30,Rastrigin,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
300119,30,Rastrigin,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
300119,30,Rastrigin,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
300119,30,Rastrigin,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
300119,30,Rastrigin,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
300119,30,Rastrigin,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
300119,30,Rastrigin,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
300119,30,Rastrigin,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
300119,30,Rastrigin,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
500199,50,Rastrigin,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
500199,50,Rastrigin,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
500199,50,Rastrigin,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
500199,50,Rastrigin,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
500199,50,Rastrigin,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
500199,50,Rastrigin,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
500199,50,Rastrigin,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
500199,50,Rastrigin,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
500199,50,Rastrigin,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
500199,50,Rastrigin,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
500199,50,Rastrigin,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
500199,50,Rastrigin,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
500199,50,Rastrigin,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
290999,50,Rastrigin,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
500199,50,Rastrigin,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
500199,50,Rastrigin,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
500199,50,Rastrigin,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
500199,50,Rastrigin,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
500199,50,Rastrigin,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
500199,50,Rastrigin,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
500199,50,Rastrigin,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
500199,50,Rastrigin,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
500199,50,Rastrigin,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
500199,50,Rastrigin,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
500199,50,Rastrigin,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
500199,50,Rastrigin,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
500199,50,Rastrigin,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
500199,50,Rastrigin,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
500199,50,Rastrigin,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
500199,50,Rastrigin,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
500199,50,Rastrigin,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
500199,50,Rastrigin,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
500199,50,Rastrigin,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
500199,50,Rastrigin,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
500199,50,Rastrigin,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
500199,50,Rastrigin,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
500199,50,Rastrigin,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
500199,50,Rastrigin,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
500199,50,Rastrigin,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
6375,2,Schaffer,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
7367,2,Schaffer,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
8263,2,Schaffer,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
3383,2,Schaffer,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
9447,2,Schaffer,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
4455,2,Schaffer,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
4599,2,Schaffer,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
6143,2,Schaffer,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
9471,2,Schaffer,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
9767,2,Schaffer,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
4087,2,Schaffer,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
4407,2,Schaffer,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
5199,2,Schaffer,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
7359,2,Schaffer,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
4663,2,Schaffer,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
3855,2,Schaffer,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
4031,2,Schaffer,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
5247,2,Schaffer,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
7599,2,Schaffer,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
7175,2,Schaffer,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
3783,2,Schaffer,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
4527,2,Schaffer,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
9367,2,Schaffer,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
9231,2,Schaffer,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
12975,2,Schaffer,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
6775,2,Schaffer,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
8087,2,Schaffer,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
9967,2,Schaffer,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
9639,2,Schaffer,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
9927,2,Schaffer,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
8319,2,Schaffer,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
6759,2,Schaffer,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
17231,2,Schaffer,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
7975,2,Schaffer,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
8463,2,Schaffer,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
10623,2,Schaffer,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
7231,2,Schaffer,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
14775,2,Schaffer,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
8695,2,Schaffer,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
15967,2,Schaffer,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
21499,5,Schaffer,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
21119,5,Schaffer,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
24019,5,Schaffer,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
25899,5,Schaffer,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
19259,5,Schaffer,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
15799,5,Schaffer,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
16759,5,Schaffer,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
19999,5,Schaffer,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
22219,5,Schaffer,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
19439,5,Schaffer,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
14639,5,Schaffer,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
16579,5,Schaffer,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
18699,5,Schaffer,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
22059,5,Schaffer,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
20239,5,Schaffer,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
14059,5,Schaffer,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
15979,5,Schaffer,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
20719,5,Schaffer,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
25279,5,Schaffer,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
30139,5,Schaffer,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
14139,5,Schaffer,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
16959,5,Schaffer,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
22999,5,Schaffer,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
36919,5,Schaffer,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
25199,5,Schaffer,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
18539,5,Schaffer,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
18179,5,Schaffer,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
13939,5,Schaffer,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
16279,5,Schaffer,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
15839,5,Schaffer,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
17939,5,Schaffer,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
13599,5,Schaffer,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
18119,5,Schaffer,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
15059,5,Schaffer,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
18259,5,Schaffer,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
16559,5,Schaffer,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
15319,5,Schaffer,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
21319,5,Schaffer,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
17759,5,Schaffer,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
22399,5,Schaffer,0.5,100,16,cma-es-ppmf-dp-100-pt-0.5
80719,10,Schaffer,0.1,0.1,16,cma-es-ppmf-dp-0.1-pt-0.1
69999,10,Schaffer,0.2,0.1,16,cma-es-ppmf-dp-0.1-pt-0.2
88239,10,Schaffer,0.3,0.1,16,cma-es-ppmf-dp-0.1-pt-0.3
75719,10,Schaffer,0.4,0.1,16,cma-es-ppmf-dp-0.1-pt-0.4
51079,10,Schaffer,0.5,0.1,16,cma-es-ppmf-dp-0.1-pt-0.5
97119,10,Schaffer,0.1,0.3,16,cma-es-ppmf-dp-0.3-pt-0.1
93079,10,Schaffer,0.2,0.3,16,cma-es-ppmf-dp-0.3-pt-0.2
70999,10,Schaffer,0.3,0.3,16,cma-es-ppmf-dp-0.3-pt-0.3
99239,10,Schaffer,0.4,0.3,16,cma-es-ppmf-dp-0.3-pt-0.4
52039,10,Schaffer,0.5,0.3,16,cma-es-ppmf-dp-0.3-pt-0.5
62079,10,Schaffer,0.1,0.5,16,cma-es-ppmf-dp-0.5-pt-0.1
69639,10,Schaffer,0.2,0.5,16,cma-es-ppmf-dp-0.5-pt-0.2
100039,10,Schaffer,0.3,0.5,16,cma-es-ppmf-dp-0.5-pt-0.3
72799,10,Schaffer,0.4,0.5,16,cma-es-ppmf-dp-0.5-pt-0.4
43239,10,Schaffer,0.5,0.5,16,cma-es-ppmf-dp-0.5-pt-0.5
50439,10,Schaffer,0.1,1,16,cma-es-ppmf-dp-1-pt-0.1
100039,10,Schaffer,0.2,1,16,cma-es-ppmf-dp-1-pt-0.2
100039,10,Schaffer,0.3,1,16,cma-es-ppmf-dp-1-pt-0.3
100039,10,Schaffer,0.4,1,16,cma-es-ppmf-dp-1-pt-0.4
54039,10,Schaffer,0.5,1,16,cma-es-ppmf-dp-1-pt-0.5
48639,10,Schaffer,0.1,2,16,cma-es-ppmf-dp-2-pt-0.1
69359,10,Schaffer,0.2,2,16,cma-es-ppmf-dp-2-pt-0.2
88759,10,Schaffer,0.3,2,16,cma-es-ppmf-dp-2-pt-0.3
100039,10,Schaffer,0.4,2,16,cma-es-ppmf-dp-2-pt-0.4
49599,10,Schaffer,0.5,2,16,cma-es-ppmf-dp-2-pt-0.5
46719,10,Schaffer,0.1,10,16,cma-es-ppmf-dp-10-pt-0.1
45999,10,Schaffer,0.2,10,16,cma-es-ppmf-dp-10-pt-0.2
45879,10,Schaffer,0.3,10,16,cma-es-ppmf-dp-10-pt-0.3
42039,10,Schaffer,0.4,10,16,cma-es-ppmf-dp-10-pt-0.4
44159,10,Schaffer,0.5,10,16,cma-es-ppmf-dp-10-pt-0.5
44479,10,Schaffer,0.1,50,16,cma-es-ppmf-dp-50-pt-0.1
57319,10,Schaffer,0.2,50,16,cma-es-ppmf-dp-50-pt-0.2
48079,10,Schaffer,0.3,50,16,cma-es-ppmf-dp-50-pt-0.3
39239,10,Schaffer,0.4,50,16,cma-es-ppmf-dp-50-pt-0.4
43639,10,Schaffer,0.5,50,16,cma-es-ppmf-dp-50-pt-0.5
50239,10,Schaffer,0.1,100,16,cma-es-ppmf-dp-100-pt-0.1
46839,10,Schaffer,0.2,100,16,cma-es-ppmf-dp-100-pt-0.2
38119,10,Schaffer,0.3,100,16,cma-es-ppmf-dp-100-pt-0.3
40959,10,Schaffer,0.4,100,16,cma-es-ppmf-dp-100-pt-0.4
