,iter,sigma,best_fit,mean_fit
44,45.0,17.668702812752702,1.0291363576158792,1.0964597922341868
45,46.0,14.1479912031925,0.6180689361972047,1.0014258702334966
46,47.0,26.630343055873148,1.0794698647057928,0.9498917010294845
47,48.0,21.32391173734352,1.0522615934362527,1.0153282040326617
48,49.0,17.07485370458769,0.8843866479373038,1.012029825917316
49,50.0,14.474155392550873,1.025488874026845,1.0292162097104003
50,51.0,11.589997598445498,0.8607628319455958,0.921580097968745
51,52.0,13.829176878163654,1.0189461400983162,0.9587052741273975
52,53.0,11.073539177897937,0.8689165309734992,1.017788781643729
53,54.0,9.937309363967273,1.0176373582240195,1.1152004125022839
54,55.0,8.917665419226624,0.753448969018699,0.6645170576053234
55,56.0,62.24350117216345,1.2919234785015374,1.0599511970892401
56,57.0,49.84069947704746,1.136358038818267,1.104870796969046
57,58.0,39.90931225880809,1.1399766918532857,1.0390119052702498
58,59.0,31.956879050313923,1.0860771726300453,1.0249037794297953
59,60.0,25.589068336074924,1.0522127616257997,1.0226672824898462
60,61.0,20.490124122489362,1.0307355335488275,1.150109012277922
61,62.0,16.407208775285174,0.9890116465909383,1.2025321479720383
62,63.0,108.17612477160759,1.8560260189856057,1.0277554319978495
63,64.0,86.62066920722165,1.4639945105843908,1.1415342062916014
64,65.0,69.3604096999066,1.144243321350392,1.1174493828768437
65,66.0,55.539474328348994,1.210315865727883,1.0601735371435355
66,67.0,44.47253443304691,1.097681933750479,1.0416305204737843
67,68.0,35.61082172304631,1.0563691011160516,1.0040472981539508
68,69.0,28.514916902245552,0.9965764194919176,1.0110137152976142
69,70.0,24.171764244040638,1.0247344420962357,1.0963192235743096
70,71.0,19.355235724690463,1.0134231668855433,1.2186444311572404
71,72.0,120.54495959591804,1.680753901061024,1.0386670834657792
72,73.0,96.52485788154698,1.4065752814347603,1.1268843251900589
73,74.0,77.29106401698392,1.0780007512955865,1.066380144988207
74,75.0,65.51873827983914,1.071591230806041,1.0278952957231748
75,76.0,52.46330433258445,1.0650434821330994,1.0228826890855864
76,77.0,42.0093300597078,1.047981301034212,1.0111886983894132
77,78.0,33.63844185028542,1.0177699794974777,0.9944670229159569
78,79.0,26.935558565365614,0.9772637706709127,0.9743683883381055
79,80.0,22.832960504692704,0.9616859397686393,0.6368178137631372
80,81.0,19.355235724690466,0.7202999172844827,0.8438728129375498
81,82.0,15.498461187031268,0.8646212754251357,0.8644739765518942
82,83.0,12.410197560110367,0.537312272722568,0.7725677316903307
83,84.0,10.519980495588714,0.8448221983120343,0.873838010088863
84,85.0,8.423741860773182,0.5343743284438236,0.9359800701154832
85,86.0,8.968623369070533,0.5904214717190224,0.5646537050253599
86,87.0,14.228836647850018,0.8440583371517244,0.8283193903929712
87,88.0,11.393561703926924,0.5932043124809754,0.265984330980093
88,89.0,11.458667594152443,0.5091385805307224,0.21860399398490193
89,90.0,9.175383730228617,0.5816566064352093,0.24040485043373816
90,91.0,7.347072938908398,0.32319115324914216,0.10695286341102916
91,92.0,5.883076104141871,0.3443006695201113,0.05544061243784704
92,93.0,4.710799080792495,0.11286716030498622,0.04049128420262782
93,94.0,3.7721130216166694,0.07877121572859613,0.04509751875639645
94,95.0,3.0204719844380055,0.06726511972703964,0.016794291235660008
95,96.0,2.418604892401866,0.02220311375044448,0.02354982094546565
96,97.0,1.936667400223756,0.022409568195625784,0.021826650243302992
97,98.0,1.6416904870461406,0.02461934185182213,0.009300743566650227
98,99.0,1.3145629769905565,0.007671511215012972,0.005669365146420247
99,100.0,1.1143397847762144,0.006597088402101936,0.004049362808523527
100,101.0,0.8922935452285808,0.005186725185821195,0.0032078847697973867
101,102.0,0.7144928160457652,0.002043141590512665,0.002541202952403232
102,103.0,0.7185756210594393,0.002212963362959286,0.0015704352767405005
103,104.0,0.6091282174627701,0.0016379171795899428,0.0008816476161357389
104,105.0,0.48775174689448325,0.0007335981974919692,0.0005475291961148931
105,106.0,0.43770468716813865,0.00047338594199297646,0.00019627406440769768
106,107.0,0.3927928385470331,0.00040313521940626984,0.0001735224402552582
107,108.0,0.3145239174224724,0.0001768523781707776,2.1447065783108954e-05
108,109.0,0.25185106479209113,0.00017666712522157457,6.650301148769522e-05
109,110.0,0.2016665675434518,0.0001170082686929863,4.708688266497063e-05
110,111.0,0.16148196354989067,6.0509181249890354e-05,1.1359559447754464e-05
111,112.0,0.1293046481108461,3.996901014358123e-05,9.28440469416536e-06
112,113.0,0.10353906811335066,2.4560967056164174e-05,9.842938398008094e-06
113,114.0,0.0829076045015109,8.356920131791234e-06,3.1773047397543053e-06
114,115.0,0.07027981448863584,4.085670414988307e-06,2.504722286245098e-06
115,116.0,0.05627567613110532,5.801309696296109e-06,2.065655351102258e-06
116,117.0,0.045062038752608675,2.970896671339318e-06,2.206178859043284e-06
117,118.0,0.03608285988090043,3.0588916314355785e-06,6.39086561116109e-07
118,119.0,0.028892895510843297,1.9729665072798497e-06,4.452521523701236e-07
119,120.0,0.023135622114099363,6.232144721396438e-07,2.5112527324289147e-07
120,121.0,0.018525557966508597,5.27697268770666e-07,1.5045301215987905e-07
121,122.0,0.014834107173686878,3.6849641571468084e-07,5.456802865122512e-08
122,123.0,0.011878224452847622,2.1519300619221582e-07,6.134662589030171e-08
123,124.0,0.009511338599636128,1.4461461417258903e-07,7.349416519808472e-08
124,125.0,0.007616084568535023,6.691676546211056e-08,4.443629864070431e-08
125,126.0,0.007235361687585751,3.9962488429523546e-08,2.179215397024592e-08
126,127.0,0.006133332161978493,4.465916125795388e-08,7.8532371716733e-09
127,128.0,0.00491118846660879,9.568740910737006e-09,7.990524020229373e-09
128,129.0,0.003932572297987304,1.6217953979769106e-08,5.9881292147068166e-09
129,130.0,0.0031489577286729375,1.1710295733102782e-08,2.9876068285972224e-09
130,131.0,0.0025214882335523785,4.296887512467151e-09,1.686226491770526e-09
131,132.0,0.0020190499396200217,2.619215511145967e-09,1.4130931980105288e-09
132,133.0,0.0016167288050106742,1.2228785761791983e-09,1.2154236506134453e-09
133,134.0,0.0013704822516312533,1.4449298424423773e-09,4.0123171451966755e-10
134,135.0,0.0010973963989147893,8.19643797278502e-10,3.343628707241919e-10
135,136.0,0.0008787263424372858,4.448096335707419e-10,3.0619151658584087e-10
136,137.0,0.0007036290493178179,2.1898394209074468e-10,2.1377799530597486e-10
137,138.0,0.0006314313272581612,2.1376977965559263e-10,9.478340334823088e-11
138,139.0,0.0005352570106064028,1.427176155033294e-10,2.982802893569669e-11
139,140.0,0.0004286003085659854,6.837364008305258e-11,3.1854185955637604e-11
140,141.0,0.0003431962979704697,3.304523321645547e-11,2.8325897183378856e-11
141,142.0,0.00027481011232753687,4.27398116897848e-11,1.4829137917615753e-11
142,143.0,0.00022005073564042817,1.9516055438373314e-11,1.2945089444826863e-11
143,144.0,0.00017620285456664955,1.0587641874337805e-11,9.581890836329876e-12
144,145.0,0.0001493651156099503,9.205414208679485e-12,3.919642388439115e-12
145,146.0,0.00012661507565267608,8.750444813188096e-12,1.3915535390651712e-12
146,147.0,0.00010138542684823903,2.8612667790639534e-12,2.3335777754596165e-12
147,148.0,8.118310338807094e-05,3.047007091083742e-12,1.3957723865587468e-12
148,149.0,6.500634736769065e-05,1.6402434965812063e-12,8.600897771771088e-13
149,150.0,5.2053013764312496e-05,7.936984403045244e-13,7.213118990989642e-13
150,151.0,4.412473587828269e-05,9.061640326990528e-13,4.2954528822747307e-13
151,152.0,3.5332326411566185e-05,3.7114755713218983e-13,3.11972669919669e-13
152,153.0,2.9950803193349374e-05,2.9409807922320397e-13,1.7263968032921184e-13
153,154.0,2.5388948394665964e-05,1.4588330543574557e-13,1.1435297153639112e-13
154,155.0,2.1521917005890035e-05,1.2534417948018017e-13,9.625633623500107e-14
155,156.0,1.7233403929087473e-05,4.1522341120980855e-14,1.9539925233402755e-14
156,157.0,2.056288529172398e-05,1.1313172620930345e-13,8.881784197001252e-15
157,158.0,1.6465471364971292e-05,5.206945985491984e-14,1.6764367671839864e-14
158,159.0,1.3184518778588184e-05,2.4980018054066022e-14,2.2093438190040615e-14
159,160.0,1.0557337325474588e-05,2.042810365310288e-14,4.6629367034256575e-15
160,161.0,8.949332370528005e-06,7.105427357601002e-15,5.88418203051333e-15
161,162.0,7.166065160215916e-06,9.547918011776346e-15,4.107825191113079e-15
162,163.0,5.738136405523913e-06,5.995204332975845e-15,1.3322676295501878e-15
163,164.0,4.594740442941606e-06,2.886579864025407e-15,5.551115123125783e-16
164,165.0,3.679180529357886e-06,1.6653345369377348e-15,9.992007221626409e-16
165,166.0,2.946057461940121e-06,1.3322676295501878e-15,4.440892098500626e-16
166,167.0,2.3590184009176154e-06,7.771561172376096e-16,4.440892098500626e-16
167,168.0,1.8889542677837327e-06,4.440892098500626e-16,4.440892098500626e-16
168,169.0,1.512556334613767e-06,2.220446049250313e-16,2.220446049250313e-16
169,170.0,1.4369446735128197e-06,1.1102230246251565e-16,0.0
170,171.0,1.2180813291146768e-06,0.0,0.0
